Anio,Pagina,Tipo,SS/SN,Proyecto,codigo UCAP,Descripcion UCAP,Colocar,Quitar,Descripcion Normalizada,Fuente,Clave Consolidacion
2026,121,SS,1361603,"SMAP-CIV-188-26 CL 31 B # 102 A - 134, INTERIOR 130",5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 121",5200202
2026,121,SS,1361603,"SMAP-CIV-188-26 CL 31 B # 102 A - 134, INTERIOR 130",5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 121",5200236
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5000263
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200302,UCAP POSTE CONCRETO CARABOBO 5M,2,,POSTE CONCRETO CARABOBO 5M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5200302
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200421,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,22,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5200421
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,2,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5200464
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200501,UCAP CAJA CONCRETO 50X50 CM,2,,CAJA CONCRETO 50X50 CM,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5200501
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200238,BRAZO CARABOBO SENCILLO,2,,BRAZO CARABOBO SENCILLO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5200238
2026,122,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200505,"canal z. verde tuberia PVC 2""",18,,CANAL Z VERDE TUBERIA PVC 2,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 122",5200505
2026,123,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 123",5200235
2026,123,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",1,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 123",5000264
2026,123,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5200218,UCAP LUMINARIA 150W,,1,LUMINARIA 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 123",5200218
2026,123,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 123",5200202
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5000263
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200302,UCAP POSTE CONCRETO CARABOBO 5M,2,,POSTE CONCRETO CARABOBO 5M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5200302
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200421,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,22,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5200421
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,2,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5200464
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200501,UCAP CAJA CONCRETO 50X50 CM,2,,CAJA CONCRETO 50X50 CM,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5200501
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200238,BRAZO CARABOBO SENCILLO,2,,BRAZO CARABOBO SENCILLO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5200238
2026,124,SS,1228306,Sendero Cr 70 Cl 48 - 373,5200505,"canal z. verde tuberia PVC 2""",18,,CANAL Z VERDE TUBERIA PVC 2,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 124",5200505
2026,125,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 125",5200235
2026,125,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",1,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 125",5000264
2026,125,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5200218,UCAP LUMINARIA 150W,,1,LUMINARIA 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 125",5200218
2026,125,SS,1353172,SMAP-CIV-185-26 CR 64 CL 103,5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 125",5200202
2026,126,SS,1356299,Sendero Cl 97 Cr 50 D - 57,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 126",5200231
2026,126,SS,1356299,Sendero Cl 97 Cr 50 D - 57,5200270,LUM LED (KORELED) 44W,1,1,LUM LED KORELED 44W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 126",5200270
2026,126,SS,1356299,Sendero Cl 97 Cr 50 D - 57,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",,1,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 126",5200232
2026,127,SS,1357214,Vía M4 y Sendero Cl 90 B Cr 22 A - 2,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 127",5200231
2026,127,SS,1357214,Vía M4 y Sendero Cl 90 B Cr 22 A - 2,5200241,UCAP BRAZO CURVO 3000M,1,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 127",5200241
2026,127,SS,1357214,Vía M4 y Sendero Cl 90 B Cr 22 A - 2,5200270,LUM LED (KORELED) 44W,1,1,LUM LED KORELED 44W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 127",5200270
2026,127,SS,1357214,Vía M4 y Sendero Cl 90 B Cr 22 A - 2,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 127",5000263
2026,127,SS,1357214,Vía M4 y Sendero Cl 90 B Cr 22 A - 2,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",,1,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 127",5200232
2026,128,SS,1361678,SMAP-CIV-0191-26 CR 116 D CL 34 AA -17,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 128",5200232
2026,128,SS,1361678,SMAP-CIV-0191-26 CR 116 D CL 34 AA -17,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",1,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 128",5000264
2026,128,SS,1361678,SMAP-CIV-0191-26 CR 116 D CL 34 AA -17,5200407,"UCAP TRIPLEX AL 2X4+1X4 XLP,AEREO",34,,TRIPLEX AL 2X4+1X4 XLP AEREO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 128",5200407
2026,128,SS,1361678,SMAP-CIV-0191-26 CR 116 D CL 34 AA -17,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 128",5200419
2026,129,SS,1361698,SMAP-CIV-193-26 CL 59 CR 70,5200208,UCAP LUMINARIA LED 140W HORIZONTAL,2,2,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 129",5200208
2026,129,SS,1361698,SMAP-CIV-193-26 CL 59 CR 70,5200241,UCAP BRAZO CURVO 3000M,1,1,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 129",5200241
2026,129,SS,1361698,SMAP-CIV-193-26 CL 59 CR 70,5200243,UCAP BRAZO RECTO 4500M,1,,BRAZO RECTO 4500M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 129",5200243
2026,129,SS,1361698,SMAP-CIV-193-26 CL 59 CR 70,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 129",5200235
2026,130,SS,1353315,LA CANDELARIA CR 52 CL 52,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 130",5200231
2026,130,SS,1353315,LA CANDELARIA CR 52 CL 52,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 130",5000263
2026,131,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 131",5200231
2026,131,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 131",5000263
2026,131,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,1,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 131",5200464
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5000400,FOTOCONTROL TELEGESTIONADO,205,,FOTOCONTROL TELEGESTIONADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5000400
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200404,UCAP - Telegestión LTE (Software y Equipos asociados año),1,,- TELEGESTION LTE SOFTWARE Y EQUIPOS ASOCIADOS ANO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200404
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200207,Luminaria LED 110W Horizontal,,4,LUMINARIA LED 110W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200207
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200207-1,Luminaria LED 110W Horizontal,4,,LUMINARIA LED 110W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200207-1
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200208,Luminaria LED 140W Horizontal,,35,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200208
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200208-1,Luminaria LED 140W Horizontal,35,,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200208-1
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5000266,LUMINARIA LED 176W ASIMÉTRICA 4000K HORIZONTAL,,13,LUMINARIA LED 176W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5000266
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5000266-1,LUMINARIA LED 176W ASIMÉTRICA 4000K HORIZONTAL,13,,LUMINARIA LED 176W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5000266-1
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200209,Luminaria LED 194W Horizontal,,138,LUMINARIA LED 194W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200209
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200209-1,Luminaria LED 194W Horizontal,138,,LUMINARIA LED 194W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200209-1
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200273,LUM LED (DELTALED) 210W,,15,LUM LED DELTALED 210W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200273
2026,132,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200273-1,LUM LED (DELTALED) 210W,15,,LUM LED DELTALED 210W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 132",5200273-1
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5000400,FOTOCONTROL TELEGESTIONADO,241,,FOTOCONTROL TELEGESTIONADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5000400
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200404,UCAP - Telegestión LTE (Software y Equipos asociados año),1,,- TELEGESTION LTE SOFTWARE Y EQUIPOS ASOCIADOS ANO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200404
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200207,Luminaria LED 110W Horizontal,,14,LUMINARIA LED 110W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200207
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200207-1,Luminaria LED 110W Horizontal,14,,LUMINARIA LED 110W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200207-1
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200272,LUM LED (SEPIALED II) 128W,,72,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200272
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200272-1,LUM LED (SEPIALED II) 128W,72,,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200272-1
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200208,Luminaria LED 140W Horizontal,,14,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200208
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200208-1,Luminaria LED 140W Horizontal,14,,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200208-1
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200274,LUM LED (MXL) 165.3W,,82,LUM LED MXL 165.3W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200274
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200274-1,LUM LED (MXL) 165.3W,82,,LUM LED MXL 165.3W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200274-1
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200209,Luminaria LED 194W Horizontal,,59,LUMINARIA LED 194W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200209
2026,133,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200209-1,Luminaria LED 194W Horizontal,59,,LUMINARIA LED 194W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 133",5200209-1
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5000400,FOTOCONTROL TELEGESTIONADO,248,,FOTOCONTROL TELEGESTIONADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5000400
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200404,UCAP - Telegestión LTE (Software y Equipos asociados año),1,,- TELEGESTION LTE SOFTWARE Y EQUIPOS ASOCIADOS ANO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200404
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200272,LUM LED (SEPIALED II) 128W,,53,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200272
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200272-1,LUM LED (SEPIALED II) 128W,53,,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200272-1
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200208,Luminaria LED 140W Horizontal,,44,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200208
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200208-1,Luminaria LED 140W Horizontal,44,,LUMINARIA LED 140W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200208-1
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200274,LUM LED (MXL) 165.3W,,83,LUM LED MXL 165.3W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200274
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200274-1,LUM LED (MXL) 165.3W,83,,LUM LED MXL 165.3W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200274-1
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200209,Luminaria LED 194W Horizontal,,52,LUMINARIA LED 194W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200209
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200209-1,Luminaria LED 194W Horizontal,52,,LUMINARIA LED 194W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200209-1
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200273,LUM LED (DELTALED) 210W,,16,LUM LED DELTALED 210W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200273
2026,134,SS,1357106,Sendero Peatonal Vereda la Palma sector la quiebra,5200273-1,LUM LED (DELTALED) 210W,16,,LUM LED DELTALED 210W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 134",5200273-1
2026,135,SS,1359726,"Instalación nodos de telegestión Avenida Las Vegas, desde el barrio Perpetuo Socorro hasta el límite con el municipio de",5000400,FOTOCONTROL TELEGESTIONADO,276,,FOTOCONTROL TELEGESTIONADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 135",5000400
2026,135,SS,1359726,"Instalación nodos de telegestión Avenida Las Vegas, desde el barrio Perpetuo Socorro hasta el límite con el municipio de",5200404,UCAP - Telegestión LTE (Software y Equipos asociados año),1,,- TELEGESTION LTE SOFTWARE Y EQUIPOS ASOCIADOS ANO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 135",5200404
2026,135,SS,1359726,"Instalación nodos de telegestión Avenida Las Vegas, desde el barrio Perpetuo Socorro hasta el límite con el municipio de",5200272,LUM LED (SEPIALED II) 128W,,7,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 135",5200272
2026,135,SS,1359726,"Instalación nodos de telegestión Avenida Las Vegas, desde el barrio Perpetuo Socorro hasta el límite con el municipio de",5200272-1,LUM LED (SEPIALED II) 128W,7,,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 135",5200272-1
2026,135,SS,1359726,"Instalación nodos de telegestión Avenida Las Vegas, desde el barrio Perpetuo Socorro hasta el límite con el municipio de",5200273,LUM LED (DELTALED) 210W,,269,LUM LED DELTALED 210W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 135",5200273
2026,135,SS,1359726,"Instalación nodos de telegestión Avenida Las Vegas, desde el barrio Perpetuo Socorro hasta el límite con el municipio de",5200273-1,LUM LED (DELTALED) 210W,269,,LUM LED DELTALED 210W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 135",5200273-1
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5000400,FOTOCONTROL TELEGESTIONADO,39,,FOTOCONTROL TELEGESTIONADO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5000400
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200404,UCAP - Telegestión LTE (Software y Equipos asociados año),1,,- TELEGESTION LTE SOFTWARE Y EQUIPOS ASOCIADOS ANO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200404
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200222,LUMINARIA LED 40W,,29,LUMINARIA LED 40W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200222
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200222-1,LUMINARIA LED 40W,29,,LUMINARIA LED 40W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200222-1
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200224,LUMINARIA LED 74W,,7,LUMINARIA LED 74W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200224
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200224-1,LUMINARIA LED 74W,7,,LUMINARIA LED 74W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200224-1
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200207,Luminaria LED 110W Horizontal,,1,LUMINARIA LED 110W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200207
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200207-1,Luminaria LED 110W Horizontal,1,,LUMINARIA LED 110W HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200207-1
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200272,LUM LED (SEPIALED II) 128W,,2,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200272
2026,136,SS,1359735,Instalación nodos de telegestión Parque Santa Elena,5200272-1,LUM LED (SEPIALED II) 128W,2,,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 136",5200272-1
2026,137,SS,1361599,SMAP-CIV-0187-26 - Callejón Cr 37 A Cl 107 C - 16 Int 105,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",,1,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 137",5200231
